MinorID of 18 Beacon Used : 7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,87,88,89,
0.0,1.0,18,65535,89,-71,65535,87,-71,65535,88,-75,65535,9,-74,65535,7,-76,65535,8,-79,65535,11,-78,65535,10,-82,65535,13,-82,65535,20,-83,65535,12,-86,65535,14,-86,65535,18,-88,65535,15,-90,65535,19,-89,65535,17,-89,65535,16,-88,65535,21,-92,
0.0,1.0,18,65535,89,-73,65535,87,-71,65535,88,-76,65535,9,-75,65535,7,-75,65535,8,-76,65535,11,-80,65535,10,-82,65535,13,-81,65535,20,-85,65535,12,-86,65535,14,-86,65535,15,-88,65535,17,-89,65535,19,-91,65535,18,-91,65535,16,-89,65535,21,-92,
0.0,1.0,18,65535,21,-100,65535,87,-71,65535,89,-75,65535,9,-72,65535,88,-74,65535,7,-75,65535,8,-76,65535,11,-80,65535,10,-88,65535,13,-87,65535,20,-85,65535,12,-87,65535,14,-85,65535,19,-90,65535,15,-96,65535,16,-92,65535,17,-94,65535,18,-93,
0.0,1.0,18,65535,21,-100,65535,19,-100,65535,18,-100,65535,17,-100,65535,87,-75,65535,88,-71,65535,89,-75,65535,7,-76,65535,9,-80,65535,8,-76,65535,11,-83,65535,13,-83,65535,10,-87,65535,20,-86,65535,14,-86,65535,12,-88,65535,15,-88,65535,16,-92,
0.0,1.0,18,65535,21,-100,65535,87,-73,65535,88,-73,65535,89,-74,65535,7,-73,65535,8,-75,65535,9,-81,65535,11,-84,65535,13,-79,65535,10,-83,65535,14,-85,65535,20,-90,65535,12,-92,65535,15,-88,65535,19,-88,65535,18,-90,65535,17,-92,65535,16,-95,
0.0,1.0,18,65535,21,-100,65535,87,-72,65535,89,-72,65535,88,-76,65535,8,-74,65535,7,-77,65535,9,-79,65535,13,-77,65535,11,-83,65535,10,-82,65535,14,-85,65535,20,-87,65535,12,-86,65535,19,-89,65535,15,-93,65535,16,-86,65535,18,-90,65535,17,-92,
0.0,1.0,18,65535,18,-100,65535,17,-100,65535,89,-72,65535,87,-76,65535,88,-75,65535,8,-74,65535,7,-79,65535,9,-78,65535,13,-79,65535,11,-83,65535,10,-81,65535,14,-85,65535,20,-86,65535,12,-86,65535,19,-86,65535,16,-86,65535,15,-92,65535,21,-92,
0.0,1.0,18,65535,21,-100,65535,18,-100,65535,17,-100,65535,89,-73,65535,88,-72,65535,87,-74,65535,8,-78,65535,7,-75,65535,9,-79,65535,13,-79,65535,10,-78,65535,11,-82,65535,20,-81,65535,14,-84,65535,12,-86,65535,19,-87,65535,16,-87,65535,15,-86,
0.0,1.0,18,65535,21,-100,65535,17,-100,65535,87,-72,65535,89,-74,65535,88,-74,65535,7,-75,65535,8,-78,65535,9,-80,65535,10,-80,65535,13,-86,65535,11,-84,65535,20,-84,65535,14,-85,65535,12,-86,65535,16,-86,65535,19,-90,65535,15,-86,65535,18,-91,
0.0,10.0,18,65535,13,-100,65535,10,-75,65535,12,-81,65535,11,-81,65535,14,-81,65535,15,-75,65535,7,-80,65535,89,-84,65535,20,-87,65535,87,-81,65535,16,-83,65535,8,-82,65535,88,-82,65535,17,-83,65535,9,-85,65535,19,-85,65535,21,-88,65535,18,-92,
0.0,10.0,18,65535,10,-75,65535,12,-79,65535,15,-77,65535,11,-79,65535,14,-81,65535,13,-81,65535,7,-79,65535,8,-81,65535,89,-85,65535,87,-80,65535,20,-81,65535,16,-80,65535,88,-86,65535,17,-87,65535,9,-88,65535,19,-86,65535,21,-84,65535,18,-87,
0.0,10.0,18,65535,10,-78,65535,12,-76,65535,11,-78,65535,15,-80,65535,14,-81,65535,7,-81,65535,13,-88,65535,8,-85,65535,89,-84,65535,20,-80,65535,87,-83,65535,16,-83,65535,17,-85,65535,9,-85,65535,88,-90,65535,19,-85,65535,21,-86,65535,18,-88,
0.0,10.0,18,65535,12,-76,65535,10,-79,65535,11,-78,65535,15,-78,65535,14,-82,65535,7,-83,65535,87,-82,65535,13,-82,65535,89,-81,65535,8,-85,65535,20,-82,65535,16,-82,65535,17,-82,65535,19,-83,65535,9,-85,65535,88,-88,65535,21,-87,65535,18,-90,
0.0,10.0,18,65535,11,-74,65535,12,-76,65535,10,-81,65535,13,-74,65535,15,-81,65535,14,-81,65535,7,-84,65535,89,-80,65535,87,-82,65535,20,-81,65535,16,-84,65535,8,-86,65535,17,-85,65535,19,-85,65535,9,-86,65535,88,-84,65535,21,-86,65535,18,-87,
0.0,10.0,18,65535,12,-75,65535,13,-74,65535,10,-75,65535,11,-79,65535,15,-82,65535,14,-81,65535,7,-80,65535,87,-80,65535,89,-81,65535,20,-83,65535,16,-86,65535,8,-85,65535,17,-85,65535,88,-83,65535,19,-85,65535,9,-85,65535,21,-83,65535,18,-87,
0.0,10.0,18,65535,10,-75,65535,12,-80,65535,11,-81,65535,13,-84,65535,15,-79,65535,14,-81,65535,87,-79,65535,7,-83,65535,89,-82,65535,16,-79,65535,20,-84,65535,8,-80,65535,88,-82,65535,17,-85,65535,21,-84,65535,9,-86,65535,19,-87,65535,18,-85,
0.0,10.0,18,65535,12,-75,65535,10,-80,65535,11,-78,65535,13,-80,65535,15,-79,65535,14,-81,65535,7,-80,65535,87,-85,65535,89,-82,65535,8,-80,65535,16,-83,65535,20,-84,65535,88,-82,65535,17,-82,65535,21,-86,65535,9,-85,65535,19,-92,65535,18,-84,
0.0,10.0,18,65535,12,-75,65535,13,-74,65535,11,-77,65535,10,-79,65535,14,-77,65535,15,-81,65535,7,-80,65535,89,-83,65535,87,-86,65535,8,-82,65535,16,-84,65535,20,-84,65535,88,-83,65535,9,-80,65535,17,-85,65535,21,-83,65535,19,-85,65535,18,-89,
0.0,10.0,18,65535,12,-73,65535,11,-75,65535,13,-78,65535,10,-81,65535,14,-79,65535,15,-80,65535,7,-81,65535,87,-79,65535,89,-82,65535,8,-83,65535,9,-79,65535,88,-82,65535,20,-84,65535,16,-88,65535,21,-82,65535,17,-86,65535,19,-84,65535,18,-90,
0.0,10.0,18,65535,12,-74,65535,11,-74,65535,10,-77,65535,13,-85,65535,14,-79,65535,15,-80,65535,89,-78,65535,7,-81,65535,87,-80,65535,88,-80,65535,8,-83,65535,9,-83,65535,21,-84,65535,16,-85,65535,20,-90,65535,17,-86,65535,19,-85,65535,18,-88,
0.0,10.0,18,65535,12,-74,65535,11,-74,65535,10,-73,65535,13,-80,65535,14,-81,65535,15,-80,65535,89,-79,65535,7,-80,65535,87,-81,65535,88,-80,65535,8,-82,65535,9,-83,65535,16,-84,65535,20,-83,65535,21,-87,65535,19,-83,65535,17,-86,65535,18,-89,
0.0,10.0,18,65535,18,-100,65535,10,-70,65535,12,-76,65535,11,-83,65535,15,-76,65535,13,-77,65535,14,-78,65535,7,-77,65535,87,-79,65535,89,-81,65535,88,-81,65535,9,-84,65535,8,-85,65535,16,-83,65535,19,-82,65535,21,-84,65535,20,-86,65535,17,-86,
0.0,10.0,18,65535,18,-100,65535,10,-77,65535,12,-75,65535,13,-77,65535,14,-77,65535,11,-82,65535,15,-79,65535,7,-79,65535,89,-82,65535,87,-83,65535,88,-82,65535,9,-83,65535,16,-81,65535,8,-85,65535,21,-82,65535,19,-83,65535,20,-83,65535,17,-85,
0.0,10.0,18,65535,12,-74,65535,10,-79,65535,13,-75,65535,14,-76,65535,11,-79,65535,15,-80,65535,7,-82,65535,89,-83,65535,87,-83,65535,88,-85,65535,16,-79,65535,9,-86,65535,21,-83,65535,20,-83,65535,19,-84,65535,8,-86,65535,17,-85,65535,18,-88,
0.0,10.0,18,65535,12,-73,65535,13,-76,65535,10,-78,65535,14,-77,65535,11,-76,65535,15,-80,65535,7,-80,65535,89,-82,65535,87,-83,65535,88,-83,65535,16,-79,65535,20,-80,65535,19,-84,65535,9,-85,65535,8,-86,65535,21,-91,65535,17,-84,65535,18,-88,
0.0,10.0,18,65535,89,-100,65535,12,-74,65535,11,-75,65535,13,-77,65535,10,-77,65535,14,-78,65535,7,-80,65535,15,-82,65535,87,-82,65535,88,-83,65535,16,-77,65535,20,-79,65535,9,-82,65535,19,-83,65535,8,-86,65535,17,-85,65535,21,-91,65535,18,-86,
0.0,10.0,18,65535,10,-72,65535,12,-77,65535,11,-75,65535,13,-77,65535,14,-77,65535,16,-79,65535,89,-76,65535,7,-82,65535,15,-82,65535,87,-82,65535,88,-75,65535,9,-77,65535,20,-83,65535,19,-83,65535,8,-83,65535,17,-89,65535,21,-90,65535,18,-85,
0.0,10.0,18,65535,10,-70,65535,12,-78,65535,13,-77,65535,14,-76,65535,11,-79,65535,88,-75,65535,16,-80,65535,89,-80,65535,7,-80,65535,20,-78,65535,15,-82,65535,87,-80,65535,9,-77,65535,8,-81,65535,19,-86,65535,17,-85,65535,21,-87,65535,18,-87,
0.0,10.0,18,65535,18,-100,65535,10,-72,65535,13,-71,65535,14,-75,65535,12,-77,65535,11,-78,65535,88,-80,65535,16,-77,65535,20,-78,65535,89,-81,65535,7,-80,65535,15,-80,65535,87,-82,65535,9,-81,65535,8,-81,65535,19,-83,65535,17,-84,65535,21,-87,
0.0,10.0,18,65535,8,-100,65535,13,-71,65535,10,-76,65535,12,-74,65535,14,-75,65535,11,-78,65535,7,-79,65535,16,-86,65535,88,-88,65535,20,-83,65535,89,-82,65535,15,-83,65535,87,-81,65535,9,-87,65535,19,-84,65535,17,-86,65535,21,-84,65535,18,-87,
0.0,10.0,18,65535,13,-74,65535,10,-77,65535,12,-74,65535,11,-73,65535,14,-78,65535,7,-82,65535,16,-81,65535,15,-80,65535,20,-82,65535,88,-84,65535,89,-85,65535,87,-85,65535,9,-90,65535,8,-88,65535,19,-85,65535,17,-86,65535,21,-86,65535,18,-87,
0.0,10.0,18,65535,11,-74,65535,12,-76,65535,13,-82,65535,10,-78,65535,14,-81,65535,15,-80,65535,7,-82,65535,89,-80,65535,20,-82,65535,87,-82,65535,88,-87,65535,16,-81,65535,9,-82,65535,19,-85,65535,8,-87,65535,17,-84,65535,21,-84,65535,18,-86,
0.0,10.0,18,65535,11,-73,65535,12,-75,65535,10,-75,65535,13,-79,65535,14,-78,65535,15,-80,65535,89,-81,65535,7,-83,65535,87,-81,65535,20,-81,65535,16,-84,65535,9,-82,65535,88,-88,65535,19,-84,65535,8,-84,65535,17,-84,65535,21,-85,65535,18,-86,
0.0,10.0,18,65535,11,-75,65535,10,-74,65535,12,-76,65535,14,-76,65535,13,-80,65535,15,-82,65535,87,-79,65535,89,-82,65535,7,-82,65535,20,-82,65535,16,-84,65535,9,-83,65535,88,-86,65535,8,-84,65535,21,-82,65535,19,-87,65535,17,-87,65535,18,-87,
0.0,10.0,18,65535,12,-76,65535,11,-79,65535,10,-80,65535,14,-79,65535,13,-80,65535,7,-78,65535,87,-82,65535,15,-84,65535,89,-84,65535,20,-80,65535,16,-84,65535,9,-84,65535,88,-84,65535,8,-85,65535,21,-85,65535,17,-84,65535,19,-86,65535,18,-85,
0.0,10.0,18,65535,12,-75,65535,11,-80,65535,10,-80,65535,14,-81,65535,13,-80,65535,7,-78,65535,87,-84,65535,89,-85,65535,15,-87,65535,20,-84,65535,16,-83,65535,9,-86,65535,88,-83,65535,21,-82,65535,8,-84,65535,17,-86,65535,19,-88,65535,18,-88,
0.0,10.0,18,65535,12,-75,65535,11,-80,65535,10,-80,65535,13,-83,65535,14,-85,65535,7,-82,65535,87,-85,65535,15,-83,65535,89,-84,65535,20,-85,65535,16,-86,65535,21,-84,65535,8,-84,65535,9,-87,65535,88,-88,65535,17,-84,65535,19,-85,65535,18,-85,
0.0,10.0,18,65535,12,-76,65535,11,-75,65535,10,-80,65535,7,-79,65535,14,-83,65535,13,-86,65535,87,-81,65535,15,-83,65535,89,-84,65535,20,-85,65535,16,-84,65535,21,-84,65535,9,-83,65535,88,-83,65535,8,-86,65535,17,-85,65535,19,-88,65535,18,-86,
0.0,10.0,18,65535,11,-74,65535,12,-77,65535,10,-77,65535,7,-80,65535,13,-80,65535,14,-82,65535,15,-80,65535,87,-82,65535,89,-81,65535,16,-81,65535,9,-82,65535,20,-87,65535,21,-84,65535,88,-85,65535,8,-86,65535,18,-84,65535,19,-86,65535,17,-94,
0.0,11.0,18,65535,14,-75,65535,10,-75,65535,13,-79,65535,20,-75,65535,11,-78,65535,88,-81,65535,7,-80,65535,15,-81,65535,12,-83,65535,9,-80,65535,87,-84,65535,16,-86,65535,89,-81,65535,8,-88,65535,19,-81,65535,17,-85,65535,21,-88,65535,18,-86,
0.0,11.0,18,65535,14,-73,65535,10,-75,65535,20,-74,65535,13,-79,65535,11,-78,65535,7,-80,65535,15,-81,65535,12,-81,65535,88,-85,65535,9,-82,65535,87,-82,65535,89,-83,65535,19,-82,65535,16,-79,65535,8,-83,65535,17,-84,65535,18,-85,65535,21,-88,
0.0,11.0,18,65535,14,-75,65535,10,-74,65535,20,-76,65535,13,-76,65535,11,-79,65535,16,-77,65535,12,-78,65535,15,-80,65535,7,-81,65535,88,-79,65535,9,-83,65535,89,-82,65535,19,-82,65535,87,-79,65535,8,-83,65535,17,-85,65535,18,-85,65535,21,-85,
0.0,11.0,18,65535,10,-73,65535,14,-77,65535,20,-80,65535,12,-74,65535,11,-78,65535,88,-76,65535,13,-87,65535,16,-78,65535,7,-82,65535,89,-81,65535,9,-84,65535,19,-84,65535,15,-78,65535,87,-83,65535,8,-83,65535,17,-84,65535,18,-86,65535,21,-86,
0.0,11.0,18,65535,10,-77,65535,12,-73,65535,14,-78,65535,11,-77,65535,20,-81,65535,88,-78,65535,15,-78,65535,16,-84,65535,7,-81,65535,13,-89,65535,89,-85,65535,87,-81,65535,19,-81,65535,8,-83,65535,9,-86,65535,17,-85,65535,21,-83,65535,18,-85,
0.0,11.0,18,65535,12,-73,65535,10,-78,65535,14,-76,65535,13,-74,65535,15,-79,65535,11,-83,65535,20,-82,65535,88,-84,65535,7,-80,65535,16,-84,65535,89,-83,65535,87,-81,65535,19,-80,65535,8,-84,65535,9,-85,65535,21,-82,65535,17,-90,65535,18,-87,
0.0,11.0,18,65535,12,-75,65535,14,-77,65535,10,-79,65535,15,-75,65535,13,-80,65535,11,-81,65535,7,-79,65535,20,-84,65535,88,-89,65535,16,-84,65535,89,-86,65535,87,-82,65535,19,-82,65535,8,-83,65535,9,-84,65535,21,-83,65535,17,-89,65535,18,-88,
0.0,11.0,18,65535,12,-77,65535,15,-75,65535,14,-78,65535,10,-81,65535,13,-79,65535,7,-79,65535,11,-80,65535,20,-81,65535,88,-88,65535,87,-83,65535,16,-83,65535,19,-86,65535,8,-83,65535,89,-86,65535,9,-85,65535,21,-84,65535,17,-84,65535,18,-90,
0.0,11.0,18,65535,18,-100,65535,12,-78,65535,15,-78,65535,14,-79,65535,10,-79,65535,13,-80,65535,7,-82,65535,20,-80,65535,11,-85,65535,88,-88,65535,16,-82,65535,87,-84,65535,89,-81,65535,19,-88,65535,8,-87,65535,9,-84,65535,21,-85,65535,17,-83,
0.0,11.0,18,65535,12,-78,65535,15,-80,65535,14,-80,65535,10,-79,65535,13,-78,65535,20,-80,65535,7,-82,65535,11,-81,65535,88,-85,65535,16,-80,65535,87,-84,65535,19,-81,65535,21,-83,65535,9,-85,65535,8,-86,65535,89,-91,65535,17,-83,65535,18,-86,
0.0,11.0,18,65535,13,-75,65535,12,-79,65535,14,-77,65535,15,-78,65535,10,-81,65535,11,-80,65535,7,-83,65535,20,-85,65535,16,-79,65535,87,-82,65535,21,-80,65535,19,-84,65535,9,-84,65535,8,-84,65535,88,-86,65535,89,-86,65535,17,-87,65535,18,-84,
0.0,11.0,18,65535,13,-100,65535,14,-79,65535,12,-80,65535,15,-80,65535,11,-76,65535,10,-79,65535,7,-83,65535,20,-84,65535,16,-79,65535,87,-83,65535,21,-83,65535,8,-82,65535,19,-86,65535,9,-84,65535,89,-85,65535,88,-86,65535,17,-85,65535,18,-86,
0.0,11.0,18,65535,11,-75,65535,15,-77,65535,14,-80,65535,12,-81,65535,10,-80,65535,13,-90,65535,16,-81,65535,7,-83,65535,20,-84,65535,8,-82,65535,21,-81,65535,87,-83,65535,19,-85,65535,9,-85,65535,89,-83,65535,88,-88,65535,17,-88,65535,18,-88,
0.0,11.0,18,65535,13,-100,65535,15,-74,65535,11,-77,65535,10,-78,65535,14,-80,65535,12,-80,65535,16,-84,65535,7,-81,65535,20,-84,65535,8,-82,65535,87,-81,65535,21,-83,65535,19,-79,65535,89,-84,65535,88,-82,65535,9,-86,65535,17,-88,65535,18,-85,
0.0,11.0,18,65535,11,-78,65535,15,-81,65535,10,-77,65535,14,-79,65535,12,-82,65535,7,-78,65535,13,-84,65535,16,-85,65535,20,-82,65535,8,-83,65535,19,-80,65535,21,-82,65535,87,-84,65535,88,-81,65535,89,-83,65535,9,-85,65535,18,-84,65535,17,-86,
0.0,11.0,18,65535,15,-76,65535,10,-78,65535,11,-80,65535,14,-79,65535,7,-79,65535,12,-81,65535,16,-79,65535,20,-81,65535,13,-85,65535,8,-83,65535,19,-82,65535,21,-81,65535,88,-80,65535,87,-85,65535,89,-82,65535,9,-86,65535,18,-84,65535,17,-86,
0.0,11.0,18,65535,15,-75,65535,10,-76,65535,14,-76,65535,11,-80,65535,7,-78,65535,12,-78,65535,16,-81,65535,20,-81,65535,8,-84,65535,13,-84,65535,19,-80,65535,21,-81,65535,88,-83,65535,87,-82,65535,89,-83,65535,18,-83,65535,9,-85,65535,17,-84,
0.0,11.0,18,65535,15,-76,65535,10,-77,65535,14,-80,65535,7,-77,65535,11,-83,65535,12,-81,65535,16,-81,65535,13,-80,65535,20,-83,65535,19,-82,65535,88,-81,65535,21,-84,65535,87,-83,65535,89,-82,65535,8,-84,65535,17,-83,65535,9,-86,65535,18,-89,
0.0,11.0,18,65535,10,-78,65535,15,-84,65535,7,-81,65535,20,-75,65535,14,-83,65535,13,-76,65535,12,-80,65535,16,-79,65535,11,-84,65535,19,-84,65535,88,-83,65535,87,-84,65535,21,-87,65535,8,-85,65535,89,-88,65535,9,-82,65535,17,-83,65535,18,-93,
0.0,11.0,18,65535,10,-76,65535,20,-75,65535,14,-76,65535,15,-81,65535,13,-79,65535,12,-79,65535,7,-81,65535,11,-79,65535,16,-80,65535,9,-77,65535,88,-83,65535,19,-87,65535,87,-84,65535,21,-87,65535,89,-85,65535,17,-84,65535,8,-87,65535,18,-86,
0.0,11.0,18,65535,10,-76,65535,14,-77,65535,20,-78,65535,12,-76,65535,15,-78,65535,11,-76,65535,13,-80,65535,7,-80,65535,16,-79,65535,9,-77,65535,88,-82,65535,8,-79,65535,89,-80,65535,87,-82,65535,17,-82,65535,19,-87,65535,21,-86,65535,18,-86,
0.0,11.0,18,65535,10,-72,65535,12,-75,65535,11,-76,65535,14,-78,65535,7,-76,65535,20,-80,65535,15,-79,65535,16,-79,65535,13,-80,65535,88,-75,65535,9,-81,65535,89,-78,65535,8,-81,65535,87,-85,65535,17,-83,65535,19,-83,65535,21,-87,65535,18,-91,
0.0,11.0,18,65535,10,-74,65535,12,-75,65535,11,-76,65535,7,-75,65535,14,-78,65535,15,-79,65535,20,-81,65535,13,-83,65535,16,-87,65535,88,-82,65535,89,-80,65535,9,-84,65535,8,-81,65535,19,-83,65535,87,-84,65535,17,-84,65535,21,-86,65535,18,-84,
0.0,11.0,18,65535,10,-76,65535,11,-75,65535,12,-79,65535,14,-79,65535,7,-82,65535,15,-80,65535,20,-83,65535,16,-79,65535,13,-81,65535,8,-82,65535,88,-81,65535,89,-80,65535,9,-83,65535,19,-83,65535,87,-84,65535,21,-80,65535,17,-86,65535,18,-86,
0.0,11.0,18,65535,11,-74,65535,12,-74,65535,10,-79,65535,14,-81,65535,15,-80,65535,7,-85,65535,13,-80,65535,89,-80,65535,20,-83,65535,16,-84,65535,8,-81,65535,88,-84,65535,9,-83,65535,19,-81,65535,87,-81,65535,21,-87,65535,17,-89,65535,18,-84,
0.0,11.0,18,65535,12,-75,65535,11,-84,65535,10,-82,65535,14,-78,65535,15,-79,65535,13,-78,65535,7,-83,65535,89,-83,65535,20,-83,65535,16,-82,65535,8,-86,65535,88,-85,65535,19,-82,65535,87,-82,65535,9,-86,65535,17,-83,65535,21,-86,65535,18,-86,
0.0,11.0,18,65535,12,-81,65535,10,-80,65535,11,-81,65535,14,-79,65535,15,-79,65535,13,-82,65535,7,-82,65535,89,-83,65535,16,-82,65535,20,-84,65535,88,-84,65535,19,-83,65535,87,-84,65535,8,-85,65535,9,-85,65535,17,-82,65535,21,-86,65535,18,-89,
0.0,11.0,18,65535,11,-75,65535,12,-79,65535,14,-77,65535,10,-79,65535,15,-78,65535,13,-80,65535,7,-80,65535,89,-83,65535,20,-85,65535,16,-83,65535,87,-82,65535,19,-83,65535,88,-84,65535,8,-86,65535,17,-84,65535,9,-87,65535,21,-83,65535,18,-87,
0.0,11.0,18,65535,11,-74,65535,10,-75,65535,14,-77,65535,12,-79,65535,15,-80,65535,13,-78,65535,7,-81,65535,20,-81,65535,89,-84,65535,16,-81,65535,87,-82,65535,88,-83,65535,19,-84,65535,21,-83,65535,17,-86,65535,9,-85,65535,8,-88,65535,18,-87,
0.0,11.0,18,65535,12,-73,65535,11,-80,65535,10,-77,65535,14,-79,65535,15,-80,65535,13,-81,65535,7,-84,65535,20,-81,65535,16,-83,65535,89,-85,65535,19,-81,65535,87,-85,65535,88,-84,65535,17,-83,65535,9,-83,65535,21,-85,65535,8,-87,65535,18,-88,
0.0,12.0,18,65535,12,-75,65535,14,-75,65535,20,-75,65535,13,-82,65535,15,-77,65535,10,-80,65535,16,-77,65535,11,-81,65535,19,-79,65535,7,-84,65535,21,-83,65535,17,-83,65535,87,-85,65535,89,-86,65535,18,-82,65535,9,-86,65535,88,-85,65535,8,-88,
0.0,12.0,18,65535,12,-76,65535,14,-75,65535,20,-76,65535,13,-78,65535,15,-78,65535,10,-81,65535,16,-81,65535,19,-79,65535,11,-83,65535,7,-83,65535,21,-83,65535,17,-82,65535,87,-85,65535,88,-84,65535,89,-86,65535,18,-86,65535,9,-86,65535,8,-87,
0.0,12.0,18,65535,14,-77,65535,12,-79,65535,20,-77,65535,15,-78,65535,13,-79,65535,10,-79,65535,19,-79,65535,16,-82,65535,11,-84,65535,7,-82,65535,17,-82,65535,21,-86,65535,88,-82,65535,87,-85,65535,9,-84,65535,18,-85,65535,89,-86,65535,8,-84,
0.0,12.0,18,65535,14,-75,65535,13,-74,65535,12,-78,65535,20,-77,65535,15,-81,65535,10,-80,65535,19,-80,65535,16,-80,65535,7,-81,65535,11,-83,65535,88,-80,65535,17,-83,65535,9,-81,65535,21,-89,65535,87,-84,65535,18,-83,65535,89,-86,65535,8,-88,
0.0,12.0,18,65535,13,-74,65535,14,-76,65535,12,-76,65535,20,-80,65535,10,-77,65535,15,-81,65535,19,-79,65535,16,-79,65535,11,-78,65535,7,-81,65535,88,-78,65535,9,-81,65535,17,-83,65535,89,-79,65535,87,-81,65535,18,-84,65535,21,-85,65535,8,-86,
0.0,12.0,18,65535,13,-78,65535,14,-79,65535,20,-76,65535,12,-79,65535,10,-77,65535,15,-76,65535,16,-78,65535,11,-77,65535,19,-84,65535,7,-80,65535,88,-76,65535,87,-80,65535,89,-81,65535,9,-83,65535,17,-83,65535,21,-85,65535,18,-86,65535,8,-86,
0.0,12.0,18,65535,14,-76,65535,13,-80,65535,20,-80,65535,12,-80,65535,10,-79,65535,15,-79,65535,88,-76,65535,11,-77,65535,16,-81,65535,7,-79,65535,19,-83,65535,89,-79,65535,87,-81,65535,17,-80,65535,9,-85,65535,21,-82,65535,18,-86,65535,8,-86,
0.0,12.0,18,65535,13,-75,65535,14,-77,65535,12,-77,65535,15,-77,65535,20,-78,65535,10,-78,65535,88,-81,65535,11,-81,65535,16,-80,65535,7,-82,65535,19,-81,65535,89,-80,65535,17,-80,65535,87,-84,65535,21,-84,65535,9,-86,65535,18,-86,65535,8,-87,
0.0,12.0,18,65535,88,-100,65535,13,-74,65535,14,-77,65535,15,-76,65535,20,-78,65535,12,-79,65535,10,-79,65535,16,-80,65535,19,-79,65535,7,-81,65535,11,-88,65535,17,-83,65535,89,-86,65535,87,-83,65535,9,-85,65535,21,-86,65535,18,-86,65535,8,-88,
0.0,12.0,18,65535,13,-74,65535,15,-76,65535,14,-79,65535,20,-79,65535,10,-79,65535,12,-82,65535,16,-79,65535,19,-80,65535,88,-86,65535,11,-80,65535,7,-81,65535,17,-82,65535,89,-88,65535,87,-86,65535,9,-83,65535,21,-83,65535,18,-82,65535,8,-83,
0.0,12.0,18,65535,13,-77,65535,15,-76,65535,14,-77,65535,10,-76,65535,16,-77,65535,20,-80,65535,12,-79,65535,11,-79,65535,7,-79,65535,19,-86,65535,17,-81,65535,88,-85,65535,87,-83,65535,21,-82,65535,89,-84,65535,18,-82,65535,9,-84,65535,8,-82,
0.0,12.0,18,65535,15,-77,65535,13,-80,65535,10,-78,65535,14,-79,65535,16,-78,65535,12,-82,65535,11,-80,65535,7,-80,65535,20,-85,65535,17,-81,65535,19,-82,65535,88,-82,65535,87,-81,65535,89,-83,65535,21,-84,65535,9,-84,65535,18,-86,65535,8,-86,
0.0,12.0,18,65535,8,-100,65535,13,-74,65535,15,-75,65535,10,-79,65535,14,-79,65535,16,-79,65535,12,-77,65535,7,-79,65535,11,-82,65535,20,-82,65535,17,-83,65535,19,-83,65535,88,-85,65535,87,-85,65535,21,-84,65535,89,-85,65535,18,-87,65535,9,-89,
0.0,12.0,18,65535,13,-100,65535,15,-78,65535,14,-77,65535,10,-79,65535,12,-79,65535,16,-80,65535,7,-81,65535,20,-80,65535,11,-82,65535,17,-80,65535,19,-82,65535,88,-84,65535,87,-84,65535,21,-84,65535,89,-85,65535,9,-85,65535,18,-88,65535,8,-88,
0.0,12.0,18,65535,13,-76,65535,14,-74,65535,15,-77,65535,10,-81,65535,12,-80,65535,16,-82,65535,20,-81,65535,7,-83,65535,17,-81,65535,11,-82,65535,19,-81,65535,88,-82,65535,89,-79,65535,87,-84,65535,21,-85,65535,9,-87,65535,8,-87,65535,18,-89,
0.0,12.0,18,65535,14,-76,65535,13,-77,65535,15,-76,65535,16,-78,65535,10,-80,65535,20,-79,65535,17,-79,65535,12,-85,65535,11,-80,65535,7,-83,65535,88,-79,65535,89,-80,65535,19,-83,65535,87,-86,65535,21,-87,65535,9,-86,65535,8,-86,65535,18,-88,
0.0,12.0,18,65535,13,-70,65535,14,-75,65535,15,-80,65535,10,-77,65535,16,-79,65535,20,-78,65535,17,-78,65535,12,-80,65535,88,-79,65535,7,-80,65535,11,-82,65535,89,-81,65535,19,-83,65535,87,-87,65535,8,-82,65535,21,-87,65535,9,-87,65535,18,-84,
0.0,12.0,18,65535,13,-68,65535,14,-73,65535,15,-77,65535,16,-77,65535,10,-79,65535,12,-76,65535,20,-79,65535,17,-79,65535,7,-80,65535,11,-84,65535,89,-84,65535,88,-89,65535,19,-83,65535,21,-84,65535,87,-87,65535,8,-89,65535,18,-86,65535,9,-87,
0.0,12.0,18,65535,13,-74,65535,14,-72,65535,12,-72,65535,15,-77,65535,20,-74,65535,16,-77,65535,10,-82,65535,17,-80,65535,7,-81,65535,11,-82,65535,19,-82,65535,88,-88,65535,89,-88,65535,87,-87,65535,9,-84,65535,8,-86,65535,18,-86,65535,21,-92,
0.0,12.0,18,65535,14,-76,65535,13,-80,65535,12,-73,65535,20,-73,65535,15,-78,65535,16,-79,65535,10,-81,65535,17,-81,65535,7,-82,65535,11,-82,65535,19,-81,65535,88,-87,65535,89,-86,65535,8,-82,65535,18,-83,65535,9,-85,65535,87,-87,65535,21,-90,
